id,name 
34218357,皈依（剧情版）
1047088,小魂
2115,陈百强
64927,等
19269,ELLEGARDEN
22692137,Marry Me
3701,黎明
115216,我的灰姑娘
53462,Del Shannon
5136946,Runaway
4813,齐秦
34376569,溪语（纯歌版）.mp3
0,黙笙
34766536,归雪（纯歌版） - 纯歌版
901077983,『古风』·二字集·听弦断·断那三千痴缠。
43005,Sioen
19078759,Cruisin
124595,任宰范
5326939,너를 위해
5285261,回想
33892,Gipsy Kings
1383280,Volare
6495,钟镇涛
193897,开心气候Volare
11127,Beyond
346069,冷雨夜
14975,七尾旅人
29450761,八月
102069,The Alan Parsons Project
19566468,Damned If I Do
6495,钟镇涛
195517,系我口硬
78481,Tiffany
101984,Travis
4330176,Closer
123187,安在旭
5292750,Forever
26726150,Could've Been
6495,钟镇涛
194723,我已经不懂得恋爱
144072,Joey Scarbury
6458,郑钧
186842,灰姑娘
839767,藤原ヒロシ
27853242,かすかなしるし
42456,Richard Sanderson
26967848,Believe It Or Not (theme from greatest american hero)
6495,钟镇涛
195436,她
61338,J.D. Souther
33984784,You're Only Lonely
1921832,Reality
127071,Loro's
22844222,방안에서
6452,周杰伦
6495,钟镇涛
195526,让我帮一帮你
28587,Albert hammond
1063647,Your World and My World
186160,龙卷风
15898,山本精一
29283350,あたらしいひと
72730,Rialto
6495,钟镇涛
195422,给朋友
33367,Frank Sinatra
22174764,Love's Been Good to Me
20272707,Monday Morning 5:19
127838,黑裙子
401723020,EVERYTHING
6652,周传雄
6495,钟镇涛
195420,真情早尝过
52918,Charlene
190072,黄昏
14754,村下孝蔵
32358161,踊り子
2409351,I've Never Been to Me
10577,周慧敏
330111,孤单的心痛
57975,Glenn Medeiros
18065762,Long and Lasting Love (Once in a Lifetime)
104700,Various Artists
27876900,Here We Are Again (《喜剧之王》插曲)
12080377,MoonMoon
474409290,Roach
10577,周慧敏
330251,天荒爱未老
55548,Elsa
17588088,Jamais toujours
10577,周慧敏
5781,薛之谦
32192436,绅士
19157,MAGIC OF LiFE
22770884,桜川
329514,失控
178668,Dawn Thomas
1496776,If I'm Not In Love With You
9605,卫兰
26902934,阴天假期
44326,The Turtles
5042207,Elenore
128245,野菊花
26141307,매일 그대와
62669,Jenifer
2867461,Au Soleil
9605,卫兰
26902933,无所谓
2843,郭顶
436346833,凄美地 
713088,シュリスペイロフ
26137002,すべて
177188,The Blue Diamonds
0,Jack Bulterman
473343070,Sukiyaki
7549,杜丽莎
35332,Jason Mraz
18611643,I'm Yours
123754,金东律
28234856,기억의 습작
5346,王力宏
224793,眉头不再猛皱
74618,Sarah Brightman
19168957,Gloomy Sunday
7225,陈慧娴
27483167,唯一
21000,Pasteboard
22738903,Squall
85508,Arctic Monkeys
211248,Gloomy Sunday
31230,Dan Fogelberg
405286371,The Minstrel
7225,陈慧娴
16502091,No Buses
123757,金亨中
5304075,그랬나봐
5770,许巍
168151,情人
212091,留恋
48071,Angie Gold
2181265,Eat You Up
7225,陈慧娴
837714,ミツメ（Mitsume）
32364886,めまい
196215,Adam Levine
28737747,Lost Stars
212373,跳舞街
67150,Mory Kanté
26636155,Yeke Yeke
7225,陈慧娴
124833,Tim
5332147,사랑합니다
6075,庾澄庆
176608,命中注定
20129,辉夜姬
212691,地球大追踪
70829,Patricia Kaas
18215892,Souvenirs De L'Est
7225,陈慧娴
212666,应该不应该
4907980,神田川
151501,Noah
403136026,Airport Bar
1054167,hyukoh
64240,Lisa Keith
2930708,Better Than You
7225,陈慧娴
212316,重头爱你
51016,Cathy Dennis
31140326,위잉위잉
4721,朴树
139359,且听风吟
19973,Janne Da Arc
2325136,Everybody Move
7225,陈慧娴
212424,披星戴月
55617,Exposé
22795233,DOLLS
33892,Gipsy Kings
17954533,No Volvere
123860,JK 金东旭
2541470,Your Baby Never Looked Good in Blue
7225,陈慧娴
212418,七分爱情三分骗
55617,Exposé
2541394,I'll Never Get Over You Getting Over Me
5410235,사랑하지 말아요 (Love Theme)
5196,陶喆
150430,就是爱你
15047,nero
7225,陈慧娴
212113,放不开你放下我
82895,Tia Carrere
3771924,Dream a Perfect Dream
34852492,831143
70102,Nicola Piovani
3199711,U-Turn (Lili)
124664,申升勋
7225,陈慧娴
212059,一梦半醒
98907,Pepsi &amp; Shirlie
403392262,What's Going On Inside Your Head
33525690,보이지 않는 사랑
6460,张学友
191232,遥远的她
19970,シド
753002,私は雨
7225,陈慧娴
212341,凌晨旧戏
12501028,Karla Devito
473089871,Money Can't Buy Love
138798,Bertie Higgins
5199197,Casablanca
12262704,김진환
123335,成泰
7225,陈慧娴
212731,Money Can't Buy Love
134068,The Boys Next Door
453189885,You Are Seen
3686,罗大佑
4872846,你的样子
19970,シド
2230184,I Will Follow You (12'' Version)
7225,陈慧娴
212727,沉寂午夜
88179,Blondie
27667115,走馬灯
44310,Tony Bennett
21822621,Blue Velvet
124063,咖啡少年
22628427,Heart Of Glass
8304,邝美云
253684,魔鬼二世
68228,Michel Sardou
26418355,장가갈 수 있을까
3694,罗志祥
110452,爱转角
21196,ラムジ
27091517,La Maladie D'amour
8304,邝美云
253733,人间有情
98907,Pepsi &amp; Shirlie
812400,PLANET
45846,Willie Nelson
5049627,Crazy
11974104,陈准望
4251897,All Right Now
8304,邝美云
253882,点俾某君听
57295,Fancy
403710025,너랑 자 보고 싶어
6454,张信哲
186345,爱如潮水
22170,ドレスコーズ
5122715,Lady Of Ice
8304,邝美云
253931,冰冻的女人
52262,C.C. Catch
33556890,みずいろ
29438,Biagio Antonacci
1100786,Pazzo Di Lei
123790,金贤植
2385957,Jump In My Car
8304,邝美云
253926,伤心的我
0,West Side Story Orchestra
5306042,내사랑 내곁에
2112,陈小春
63650,独家记忆
22422,ゆらゆら帝国
12199576,小青龙
493581192,Tonight (Remastered)
8304,邝美云
253902,Tonight
150029,Timmy T
26115847,空洞です
41135,Paul McCartney
1820992,My Valentine
503123073,饿
1028057,鲸鱼岛乐队
29772721,Just Eat It
1211046,GAI爷
5134015,One More Try
3699,李克勤
115572,一生挂念你
12046706,O.WHEN
489998375,어떻게 말할까 (Acoustic Ver.)
2849,古巨基
86477,爱得太迟
495220655,火锅底料 (中国版)
5345,万晓利
31246091,土豆
1146112,曾婕Joey.Z
0,Manuel Jimenez
0,Ramon Sanchez
46780,Ana Belén
405359021,Derroche
3699,李克勤
21477,スピカ
829845,线香花火
127311,Nell
22833978,Slip Away
818314,flatsound
487984739,讨厌吃香菜
1058228,陈鸿宇
463157237,食味
13419,与非门乐队
27955647,茄子
114291,请你早睡早起
85833,Atlantic Starr
3903399,Masterpiece
3699,李克勤
115511,你是我的太阳
438466185,you said okay
160021,The Invisible Fish
22834790,생일
3699,李克勤
115794,一生不变
12459990,风之形乐队
483157981,玉米
1116139,CMCB
450278578,早上我拿着根油条不爱喝豆浆
1138004,晓月老板
434923275,午餐
12181,龙井说唱
78721,The Chi-Lites
5155018,Oh Girl
4948,苏永康
148007,Oh! Gal
35350,Janet Jackson
18589250,Love Will Never Do (Without You)
20292,嵐
437605186,愛を叫べ
44268,Tom Waits
2002458,If I Have To Go
12131503,O3ohn
434659345,her
34383201,炸酱面
12123063,侯奇H.O.U Sky
433103344,炸酱面
2092,布衣乐队
27731258,羊肉面
977173,3Bangz
2522,杜德伟
10209,叶蒨文
318082,信自己
78646,The Whispers
22232133,More of the Night
2522,杜德伟
12115,零点
363488,爱不爱我
21320,sleepy.ab
26133588,euphoria
41138,Pajaro Sunrise
17950509,Romeo's Tune
832305,"Car,The Garden"
1068009,狠毒男孩
33861286,兰州拉面
168042,曹寅
451981324,吃泡面
1160042,Mango Daddy
503391651,武汉风味热干面
0,Noor-99
79617,不只一宵
78646,The Whispers
22232144,I Want 2B The 1 4U
2522,杜德伟
79504,每一分钟
55548,Elsa
2534745,Quelque chose dans mon coeur
27804005,Lost
6459,张雨生
188177,天天想你
14527,西原健一郎
26107927,Colors (Illuminus Remix) - remix
27610,Aphrodite's Child
416385476,老坛酸菜面（Noor-99）
12038205,INKG
428387645,鸡翼面
12128807,Thug66
451540803,黑胡椒牛排面
2874,顾峰
2522,杜德伟
79203,准我爱一次
48843,Betty Boo
2225584,24 Hours
988701,Rain and Tears
894104,任炳洙
38392313,아이스크림 사랑
2126,蔡蓝钦
66736,少男日记
161902,宮野真守
89594,小碗米线
12116045,DogeZ
431554215,螺蛳粉
1124568,陈家麟JC-Note
467297178,挪  威  三  文  魚
9682,吴琼
2522,杜德伟
79207,四十八小时
32701,Eros Ramazzotti
17567152,Dammi La Luna
2522,杜德伟
79217,爱你对不对
4928227,爱呗
61358,Johnny Hallyday
20682538,Je Te Promets
124540,朴完奎
5325886,천년의 사랑
5768,萧敬腾
302881,土耳其烤肉
13529,衣湿乐队
421563631,芹菜牛肉丝
12025613,蕾丝爸爸
494195028,番茄炒蛋
12025613,蕾丝爸爸
55548,Elsa
2534727,Mon Cadeau
2522,杜德伟
79237,说故事的人
96269,Michael Learns To Rock
4173240,The Actor
167912,新不了情
161404,大橋トリオ
29785409,Stay Gold
42949,Seal
21615622,Ooh Baby Baby
123310,成时京
493802286,鱼香肉丝
9949,萧贺硕
26075494,沙朗牛肉
6223,袁野
26600948,饭
12157336,CMJ草莓酱
477870536,鸡排饭加个蛋
2522,杜德伟
79242,这一双手
35556,Johnny Logan
18535494,Hold Me Now
2522,杜德伟
79675,抱紧我
5398824,너는 나의 봄이다
3695,李健
110279,八月照相馆
15562,友川かずき
524009,みだらまんだら
41132,Phil Collins
3856,李龙基
127170,猪油捞饭
6075,庾澄庆
176817,蛋炒饭
12090271,冷魚
477824240,魚湯
12538382,孟书铖
84057,Wham!
19805461,Where Did Your Heart Go?
2522,杜德伟
79286,只想留下(Live) - live
74208,Robbie Nevil
407849587,Back On Holiday
1820938,Against All Odds
6495,钟镇涛
194769,让一切随风
14149,hyde
28100454,evergreen
101985,The Fray
496266492,大鸡腿
12265089,TEABAG
497655144,TEABAG - 红烧鸡翅我喜欢吃
12126264,李荪凌
495175326,点了黄焖鸡后发现包白菜炒饭才好吃后悔
12158042,LegoG
2522,杜德伟
79276,夜半一点钟(Live) - live
92709,Finzy Kontini
4075813,Cha - Cha - Cha
10209,叶蒨文
318769,Cha Cha Cha
5041908,Never Say Never
3691,刘德华
25638438,爱你一万年
21308,スピッツ
818073,ロビンソン
46486,Alison Krauss
456334620,中国年吃洋快餐
222011,顶楼的马戏团
28577823,义务为豪大大鸡排所作个广告歌
7122,阿肆
206730,我在人民广场吃炸鸡
1161201,满汉全席
40440,Natalie Cole
406105353,Jump Start
10209,叶蒨文
318659,只有它
38191,Luis Miguel
1658141,La Incondicional
41948,Robert Plant
5149350,Stick with Me Ba
2852,郭富城
89805,对你爱不完
21310,サザンオールスターズ
22774183,真夏の果実
489750622,炸鸡之歌
12090271,冷魚
428387218,大雨，炸鸡
12083687,Vince Wong 王斯文
449838874,对面开了一家巴西烤肉
13199,未来脚踏车
10209,叶蒨文
318530,他
53307,Dionne Warwick
1121496,Walk On By
10209,叶蒨文
318540,未了解
39356,Max Steiner
1753358,As Time Goes By
4813,齐秦
143148,直到世界末日
13961,徳永英明
30284559,桜色舞うころ
27611,Andy Williams
5254274,汉堡与肉饼
13673,自由发挥
397475,培根起司蛋
12281940,水电所
458434513,无边披萨
550057,Kid King
66364,Madonna
21231298,Material Girl
10209,叶蒨文
318807,200度
66364,Madonna
21231445,True Blue (Album Version)
989286,Where Do I Begin
2736,范逸臣
4873063,第七封信 / 情书
18707,Begin
694106,会いたい言叶
84057,Wham!
478203280,大肠香肠
897191,布皮树
28310953,羊肉串
957001,吴佳琳
41635062,鱿鱼
10209,叶蒨文
318728,冲动
50902,Cyndi Lauper
17119220,Change Of Heart
10209,叶蒨文
5201824,Careless Whisper
7122,阿肆
3685,林宥嘉
432506809,致姗姗来迟的你 
15085,小田和正
1039827,WHIZZBIZ
463185290,带你去郊外吃薯片！
12116049,Nekock·LK
493248042,喂！不得了了！那边便利店的薯片半价啊！
12437,牛奶咖啡
476987525,咖喱咖喱
318732,地狱天堂
78208,Toni Braxton
3557427,Another Sad Love Song
10209,叶蒨文
318155,别人的情歌
50943,Cher
70853,Peter Cetera
486712,たしかなこと
74621,Sparklehorse
19163442,Shade And Honey
2747,费玉清
82911,昨夜小楼又东风
14478,Közi
26082820,Honey Vanity
4055,赖伟锋
435289837,深夜食堂
12107534,冯提莫
487190408,识食物者为俊杰
12107534,冯提莫
12570391,Foggi Ra¥
503016010,识龙虾啤酒火锅等夜食者为俊杰
17086676,After All (Love Theme From Chances Are)
10209,叶蒨文
318512,难舍难分
44655,Taylor Dayne
21795092,Love Will Lead You Back
10209,叶蒨文
45639,Van Morrison
2071292,Someone Like You
3681,李志
25867002,关于郑州的记忆
768136,上北健
34601141,ゆらぎ
76153,Shakin' Stevens
12001112,小闯
407761466,麻辣烫和啤酒
1183017,毛血旺乐队
39644073,毛血旺
12060071,村口卓师傅
434052186,腌酸菜
318481,仍是爱你一个
29331,Billy Joel
26374066,This Night
10209,叶蒨文
318585,我只要知道
51368,Cilla Black
5145740,Because I Love You
5358,王杰
157808,一场游戏一场梦
15611,寺尾聪
527907,ルビーの指环
29965,Chet Baker
12056045,superposition
447013152,榴莲酥太甜了你知道吗？
12324883,结尾
468041396,榴莲
1050467,谢路昊
469498355,桃子小姐
27071473,You're My World
10209,叶蒨文
318759,我要活下去
129891,Bangles
21758226,Eternal Flame
9112,彭家丽
1142809,My Funny Valentine
3692,林志炫
110207,蒙娜丽莎的眼泪
12192084,向井太一
441491595,SLOW DOWN
133583,Ricky Valance
5811,谢宇威
172534,桃子
4006,梁晓雪
473964550,一块蛋糕
12437,牛奶咖啡
368850,太空蛋糕
282846,永远的爱
85506,ABBA
3880210,Dancing Queen
9112,彭家丽
282512,我要你带动
74674,Sandra
22214408,Tell Laura I Love Her
1877,阿牛
28234446,姑娘姑娘我爱你
21402,SPANK PAGE
22711281,不器用な情景
35404,Joe Cocker
1500107,You Are So Beautiful
11974049,鹏泊
416384016,提拉米苏
794014,SNH48
399343535,面包和奶油
13200,顽童MJ116
28864691,生煎包
22603474,Little Girl
3723,吕方
25639336,同是寂寞人
69438,Neil Sedaka
27314643,Laughter In The Rain
3723,吕方
3079,黄品源
5246608,你怎么舍得我难过
20118,キリンジ
764725,エイリアンズ
978095,Allman Brown
28872624,Sons and Daughters
12493285,争锋四少
488267549,菠萝包
12351235,aprilllQ
502447091,波子汽水味冰淇淋
6677,张乐
3745,伦永亮
119180,沙沙的雨
85852,Autograph
16473784,Turn Up The Radio
5399,吴国敬
162037,Turn Up The Radio
2516,迪克牛仔
77099,你知道我在等你吗
866097,Brian the Sun
31861412,Absolute Zero
99994,Scorpions
21733610,Still Loving You - Live
5264509,鸡尾酒
797269,方糖泡泡
29408658,长岛冰茶
1039932,何逸伦
501616182,威士忌
11693,Monster KaR
78904,The Stylistics
3617887,You Make Me Feel Brand New
5399,吴国敬
8926,莫文蔚
161909,触电
140784,Khymera
13193,五月天
28181131,温柔 (2013混音版)
18510,androp
33705038,Ghost
31230,Dan Fogelberg
17245412,Longer
3684,林俊杰
32897773,伏特加
12277356,叁毛
459049146,冰的啤酒
1038040,赵紫骅
29759733,可乐
12134076,梁老师T.$ong
18897346,Who's Gonna Love You Tonight
5399,吴国敬
162015,纯真消逝
75270,Samantha Fox
467137393,I Wanna Have Some Fun
8347,刘美君
257485,玩玩
29814898,可惜没如果
14503,来生たかお
454834,グッバイ・デイ
28346,Alex North
1751796,Unchained Melody
2738,方大同
0,甲
12079046,舟扒皮
0,Fly G
12329706,宋睡觉
479426632,橘子汽水
12148098,卷粉
53268,Dusty Springfield
98547,Pet Shop Boys
17344360,What Have I Done To Deserve This
8347,刘美君
257674,点解
64157,Laura Fygi
28403111,特别的人
21052,phatmans after school
22768778,18/6
66359,Mando Diao
22608933,You Can't Steal My Love
6462,张敬轩
437311249,柠檬水（My Lemonade Remix）
11762,黑撒
357355,陕西美食
906118,洛天依
359939,千年食谱颂
18713,BACK-ON
2924276,Don't It Make My Brown Eyes Blue
8347,刘美君
257466,你说是甜我说苦
88326,Bad Boys Blue
5122705,You're A Woman
8347,刘美君
189323,断点
14975,七尾旅人
482019,サーカスナイト
48924,Brotherhood of Man
5221369,Save Your Kisses For Me
3064,胡歌
695148,Ice cream
6461,周云蓬
26418527,黄金粥
4694,欧阳靖
138949,方便面
11246,中国说唱兄弟
257696,最后一夜
78481,Tiffany
3586142,I Saw Him Standing There
8347,刘美君
257612,一见钟情
86360,忘记时间
20287,Lamp
25723359,ひろがるなみだ
102001,The Rolling Stones
21968986,Streets Of Love - 2009 Re-Mastered Digital Version
3697,卢冠廷
32785700,一生所爱
348291,谁动了我的炸酱面
906118,洛天依
27907941,洛天依投食歌
12083687,Vince Wong 王斯文
449841250,我家狗怀疑我吃了他的狗粮
7216,陈珊妮
209324,肥胖者的悲哀
56908,Fairground Attraction
17780825,Perfect
8347,刘美君
257606,讨厌
69378,Noa
17553051,It's Obvious
15877,吉田拓郎
546344,悲しくてやりきれない
36818,John Grant
1598130,Where Dreams Go To Die
2116,陈奕迅
64312,等你爱我
15935,山本耀司
911081917,云村美食节 | 一张越听越饿的歌单
8347,刘美君
257105,陪我
84875,Yvonne Elliman
3854782,Love Me
41650799,なんでこうなんだろう
39719,Matt Elliott
27923688,Prepare for Disappointment
6066,杨宗纬
8347,刘美君
257119,Love Me
46507,Astrud Gilberto
42954,Stan Getz
35470197,一次就好
20878,ONE OK ROCK
399341475,Wherever you are (Acoustic ver.)
96267,Muse
21256124,Can't Take My Eyes Off You
8921,毛阿敏
35383,João Gilberto
481873224,The Girl From Ipanema
8347,刘美君
257116,三十度
5787,许志安
171027,我还能爱谁
21136,レミオロメン
804994,粉雪
276332,渴望
10209,叶蒨文
318317,潇洒走一回
3250,火风
5254447,大花轿
38129,Luther Vandross
5191163,So Amazing
8347,刘美君
102017,The Police
19553273,Every Breath You Take - live
6487,张智霖
27588063,天生爱情狂
5025,孙浩
5280037,中华民谣
3166,黄鹤翔
99181,九妹
4488,满文军
257148,唇情
95495,Londonbeat
21039156,I've Been Thinking About You
8347,刘美君
257250,超越黄线
15610,タニザワトモフミ
528047,きみにとどけ
68872,Mono Inc.
17115821,If I Fail
135768,懂你
6145,尹相杰
10319,于文华
181946,纤夫的爱
83066,Todd Rundgren
21916830,I Saw The Light
8347,刘美君
257252,了不起
4895,任贤齐
1877,阿牛
144285,对面女孩看过来(任贤齐FRIENDS演唱PARTY现场版) - live
1005027,ササノマリイ
2856,高枫
87166,大中国
12200393,风的精灵
460244572,流浪歌(Cover:陈星 )
0,Lucien Morisse
61346,Jacques Dutronc
0,André Salvet
129247,Françoise Hardy
497036266,L'età dell amore
443875425,タカラバコ
41906,Queen
18317626,Love Of My Life (Live At The Bowl)
3827,李琛
126443,窗外
6463,赵传
189259,我是一只小小鸟
8347,刘美君
257414,延续
60966,Julia Fordham
22563826,Invisible War
2842,光良
4895,任贤齐
1877,阿牛
144247,浪花一朵朵(任贤齐&amp;Friends演唱会版) - live
9488,田震
293885,好大一棵树
4813,齐秦
143273,大约在冬季
10571,郑秀文
329837,隔着玻璃
32826,Edwin McCain
17552927,I Could Not Ask For More (LP Version)
18711,BAAD
4990422,君が好きだと叫びたい
892081536,我们美少年很需要女盆友
2754,冯晓泉
5280161,冰糖葫芦
9294,孙悦
10571,郑秀文
329508,不可多得
71113,Phyllis Nelson
26805247,Move CLoser
290568,欢乐中国年
8151,金海心
247873,把耳朵叫醒
9955,谢雨欣
10571,郑秀文
329841,缠绵
78275,Tanita Tikaram
5221228,Twist In My Sobriety
308462,步步高
2768,付笛声
9236,任静
84054,知心爱人
13247,文雀
10571,郑秀文
329704,有问题
44491,Tom Jones
2022546,She's A Lady
10571,郑秀文
3464,江涛
104294,愚公移山
9061,那英
280220,雾里看花
9287,斯琴格日乐
289530,山歌好比春江水
32102402,谁也别管谁
11318,晨曦光廊
350109,当我们徬徨的时候
13188,惘闻
385397,酒狂
12264,my little airport
328926,She is a Lady
48683,Bros
16709628,Chocolate Box
9658,文佩玲
301955,过火
2848,郭峰
7439,陈洁仪
85792,心会跟爱一起走
2209,陈少华
72612,九月九的酒
4813,齐秦
431096904,离席，抽一根烟
12981,甜梅号
28111994,月娘总是照着我们
12838,时过夏末
27618324,我依然喜歡那片藍天 (I Still Love the Blue Sky)
11758,花伦
46532,Anita Baker
5171249,Caught Up In The Rapture
9658,文佩玲
301999,紫色香槟夜
72723,Roxette
5058881,It Must Have Been Love
142944,火柴天堂
4813,齐秦
142604,夜夜夜夜
12712,水木年华
376312,在他乡
6460,张学友
357052,上海观光客
13729,48V
33471501,飞过云南
12116205,早西
441213105,我不过是个态度不积极的孩子
896927,莫西子诗
29567055,妈妈的歌谣
9658,文佩玲
301967,谁曾待我好
0,Hank Shostak
5212928,Don't Tell Me
12275,梦剧院
366635,梦游记
190921,长相依
2119,蔡国庆
5270877,同一首歌
2119,蔡国庆
65515,三百六十五个祝福
11265,草蜢
11365,低苦艾
29556015,小花花
11890,Hush!
27598476,讨厌的王八蛋
12710,声音碎片乐队
375682,情歌而已
13421,腰乐队
139449,Copy
25791820,Right - Hypnotized (Maxi Version)
12275,梦剧院
366647,黑色催眠曲
145602,Charlie G
5153298,Llama L'amor
349628,宝贝对不起
6468,郑智化
190352,星星点灯
3699,李克勤
115569,护花使者
4486,毛宁
135778,晚秋
28768107,情书
1081839,Chinese Football
35678540,400米
11286,茶凉粉乐队
410519423,说晚安
3085,韩寒
12275,梦剧院
366632,完美的神话
74873,Savage
3430095,Radio
12275,梦剧院
366651,了
4813,齐秦
143474,大约在冬季
4486,毛宁
135848,涛声依旧
2743,费翔
83061,故乡的云
95339,私奔
973004,程璧
896927,莫西子诗
30706318,我想和你虚度时光
975482,燕池
33789293,闲置
0,Muriel Dacq
28600566,Tropique
12275,梦剧院
366623,飘去夏天
60926,Joni Mitchell
18822292,Both Sides Now (LP Version)
8922,孟庭苇
25923105,羞答答的玫瑰静悄悄地开
8922,孟庭苇
276709,野百合也有春天
8922,孟庭苇
276711,风中有朵雨做的云
4722,彭坦
139481,少年故事
12111,旅行团
363273,悠长假期
11238,刺猬
348074,最后，我们会一起去海边
12275,梦剧院
366655,彩色相对论
57964,Gloria Estefan
27911911,Falling In Love (Uh Oh)
12275,梦剧院
366641,又再遇
3082,黄安
95410,新鸳鸯蝴蝶梦
7777,高胜美
201485,千年等一回
6501,张明敏
5284585,我的中国心
991003,崔跃文
29740981,小雨日记
957020,冯佳界
34324070,水的欢歌
11358,大乔小乔
498814637,故国
7215,曹方
36781,Joe Yellow
5224523,Lover To Lover
12275,梦剧院
366547,冰河时期
74873,Savage
3430320,Only You
7570,邓丽君
228755,月亮代表我的心
8918,梅艳芳
276269,女人花
7570,邓丽君
26608741,甜蜜蜜
35847564,雨虹
9352,邵夷贝
29897624,石头姑娘
4903,尧十三
35618531,旧情人，我是时间的新欢
10557,张悬
12275,梦剧院
366560,囚
77715,Sabrina
27249162,Boys (Summertime Love)
10619,甄楚倩
335493,外借恋情
63141,Klymaxx
6459,张雨生
188057,大海
906737953,经典老歌 | 我想起了五岁那台破收音机
326735,信任的样子
7217,陈绮贞
209170,小步舞曲 (Live)
11875,琥珀
29600655,夏末(The End of Summer)
911049037,这个夏天我没有完成的30个愿望
5177191,I Miss You
10619,甄楚倩
335512,I Miss You
55563,Eurythmics
17647253,Revival
10619,甄楚倩
335456,乖乖
29683,Bomb the Bass
1126664,"Don't Make Me Wait (7"" Mix)"
10619,甄楚倩
335458,冲动
61624,Jane
26750928,It's a Fine Day
10619,甄楚倩
335379,唯有在晚上才能La La La La Li
46678,Amy Grant
83268,Tori Kelly
411349855,Baby Baby 
10619,甄楚倩
335408,一冷一热
211388,Kool And The Gang
5042153,Cherish
10619,甄楚倩
335541,下雨的清晨
27888,After 7
16293721,Sayonara
10619,甄楚倩
335523,Sayonara
85503,Air Supply
3881210,Just as I Am
8366,林志美
260364,因你别离
50943,Cher
5092317,I Found Someone
8366,林志美
260281,霓虹内外
71112,Paul Lekakis
27288925,Boom Boom
8366,林志美
260349,摄石人
79204,The Cover Girls
26791292,Show Me
8366,林志美
260339,破梦
35360,Julio Iglesias
42948,Stevie Wonder
1937356,My Love
8366,林志美
11112,Blue Jeans
260188,伴你一亿里
31507,David Essex
5177209,A Winter's Tale
8366,林志美
260589,北国风情画
91740,"Earth, Wind &amp; Fire"
4051656,September
10218,叶德娴
319095,心肝房客
54622,Della Reese
58666,Georgia Gibbs
444593136,I Want You To Be My Baby
10218,叶德娴
319159,我要
42976,Sam Cooke
1943293,You Send Me
10218,叶德娴
319163,飘
72103,Patti Labelle &amp; the Bluebelles
18079538,Thats How Heartaches Are Made (Live Version) - live
10218,叶德娴
319203,奈何
82312,The Three Degrees
19353168,A Woman In Love
10218,叶德娴
319217,无论你是谁
46604,Angela Bofill
16429477,Something About You
10218,叶德娴
319205,任你锁住我
46604,Angela Bofill
16429484,This Time I'll Be Sweeter - Digitally Remastered
10218,叶德娴
319201,可人儿
53652,Dr. Hook
2456189,Sexy Eyes
10218,叶德娴
319270,轻轻叹
0,Eric Brockington
562211,Traci Parnell
562195,Paul McCrane
456901,Laura Dean
60462,Irene Cara
404409802,I Sing The Body Electric
10218,叶德娴
188980,散芬芳合唱团
7265,陈洁灵
319112,千个太阳
133335,Paul Nicholas
27012846,Heaven On The 7th Floor
10218,叶德娴
319111,情人Lift
53255,Diana Ross
17386223,Touch Me In The Morning
10218,叶德娴
319116,触摸我的咀唇
5468,文夏
44397,Toto
21816741,Endless
41342,Patti Austin
27566505,Say You Love Me
10218,叶德娴
319118,不再分离
7221,蔡淳佳
12122163,文香
34003244,天黑黑
10594,甄妮
33955370,心湖
3743,刘家昌
10246,尤雅
10218,叶德娴
319101,面对奈何
74627,Sade
19171545,Hang On To Your Love
10218,叶德娴
319086,边缘回望
210089,依恋
8259,金莎
247516,相思垢
8329,梁咏琪
255907,胆小鬼
12728,Sweety
376971,樱花草
121115,在雨中
3743,刘家昌
121055,云河
3743,刘家昌
121048,独上西楼
3743,刘家昌
37657,Kenny Loggins
74666,Stevie Nicks
3411900,"Whenever I Call You ""Friend"""
10218,叶德娴
319091,因你
41132,Phil Collins
10584,张柏芝
330706,星语心愿
9621,王菲
298838,传奇
9272,孙燕姿
287021,绿光
33668666,月满西楼
3743,刘家昌
33715408,爱的路上千万里
8163,江蕙
34040867,港边惜别
9215,邱兰芬
33668914,望你早归
1820938,Against All Odds
2115,陈百强
66276,最深刻的记忆
203540,John Ford Coley
203546,England Dan
5134062,I'd Really Love To See You Tonight
2115,陈百强
8328,蓝又时
254639,秘密
9941,许飞
306672,寻水的鱼
9621,王菲
299075,我愿意
3252,洪一峰
33705372,银座西路车站前
10594,甄妮
33933901,十七岁的烦恼
10594,甄妮
334537,我家在那里
65394,爱在今宵
38853,Michael Jackson
21178394,Human Nature
2115,陈百强
65444,夜的心
79361,Timi Yuro
9272,孙燕姿
287398,我不难过
1007170,陈粒
30431376,易燃易爆炸
11562,F.I.R.
354601,你的微笑
7276,崔苔菁
33941214,我的秘密
10313,姚苏蓉
498880929,喜相逢
7903,黄莺莺
241816,我心深处
5191784,Interlude - intro
2115,陈百强
66865,恩情
61260,Jody Watley
18804637,Looking For A New Love
2115,陈百强
9604,王若琳
4873594,迷宫
9604,王若琳
25698047,亲密爱人
8325,梁静茹
254037,爱久见人心
7903,黄莺莺
241774,我们在爱里滋长
7903,黄莺莺
241673,忘不掉
3731,李双泽
119882,动物园1977
3056,胡德夫
65645,奢侈
85503,Air Supply
3881313,Even The Nights Are Better
2115,陈百强
66571,夜
48850,Billy Ocean
9621,王菲
299445,流年
9061,那英
280175,征服
7652,范玮琪
229336,一个像夏天一个像秋天
10213,杨祖珺
119901,美丽岛 1977
